datetime,No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_filled,is_predicted
2010-04-17 03:00:00,2548,2010,4,17,3,129.0,3,6.0,1023.0,SE,63.02,0,0,129.0,False
2010-04-17 04:00:00,2549,2010,4,17,4,130.0,2,5.0,1023.0,SE,64.81,0,0,130.0,False
2010-04-17 05:00:00,2550,2010,4,17,5,116.0,2,5.0,1023.0,SE,66.6,0,0,116.0,False
2010-04-17 06:00:00,2551,2010,4,17,6,128.0,2,5.0,1024.0,SE,68.39,0,0,128.0,False
2010-04-17 07:00:00,2552,2010,4,17,7,152.0,2,5.0,1024.0,SE,71.52,0,0,152.0,False
2010-04-17 08:00:00,2553,2010,4,17,8,154.0,2,5.0,1024.0,SE,75.54,0,0,154.0,False
2010-04-17 09:00:00,2554,2010,4,17,9,151.0,2,6.0,1025.0,SE,78.67,0,0,151.0,False
2010-04-17 10:00:00,2555,2010,4,17,10,165.0,2,7.0,1024.0,SE,81.8,0,0,165.0,False
2010-04-17 11:00:00,2556,2010,4,17,11,149.0,2,9.0,1024.0,SE,84.93,0,0,149.0,False
2010-04-17 12:00:00,2557,2010,4,17,12,162.0,2,11.0,1023.0,SE,88.06,0,0,162.0,False
2010-04-17 13:00:00,2558,2010,4,17,13,170.0,3,11.0,1022.0,SE,91.19,0,0,170.0,False
2010-04-17 14:00:00,2559,2010,4,17,14,143.0,3,12.0,1021.0,SE,95.21,0,0,143.0,False
2010-04-17 15:00:00,2560,2010,4,17,15,144.0,4,12.0,1020.0,SE,98.34,0,0,144.0,False
2010-04-17 16:00:00,2561,2010,4,17,16,156.0,4,11.0,1019.0,SE,101.47,0,0,156.0,False
2010-04-17 17:00:00,2562,2010,4,17,17,161.0,5,11.0,1018.0,SE,103.26,0,0,161.0,False
2010-04-17 18:00:00,2563,2010,4,17,18,140.0,5,11.0,1018.0,SE,105.05,0,0,140.0,False
2010-04-17 19:00:00,2564,2010,4,17,19,134.0,5,11.0,1018.0,SE,108.18,0,0,134.0,False
2010-04-17 20:00:00,2565,2010,4,17,20,138.0,5,11.0,1018.0,SE,109.97,0,0,138.0,False
2010-04-17 21:00:00,2566,2010,4,17,21,184.0,5,11.0,1018.0,cv,0.89,0,0,184.0,False
2010-04-17 22:00:00,2567,2010,4,17,22,223.0,5,10.0,1018.0,NW,1.79,0,0,223.0,False
2010-04-17 23:00:00,2568,2010,4,17,23,212.0,5,10.0,1018.0,NW,3.58,0,0,212.0,False
2010-04-18 00:00:00,2569,2010,4,18,0,206.0,5,10.0,1018.0,cv,0.89,0,0,206.0,False
2010-04-18 01:00:00,2570,2010,4,18,1,212.0,6,10.0,1016.0,SE,1.79,0,0,212.0,False
2010-04-18 02:00:00,2571,2010,4,18,2,209.0,6,9.0,1016.0,NW,0.89,0,0,209.0,False
2010-04-18 03:00:00,2572,2010,4,18,3,198.0,7,9.0,1016.0,NW,2.68,0,0,198.0,False
2010-04-18 04:00:00,2573,2010,4,18,4,192.0,7,9.0,1015.0,NW,4.47,0,0,192.0,False
2010-04-18 05:00:00,2574,2010,4,18,5,184.0,6,8.0,1015.0,NW,6.26,0,0,184.0,False
2010-04-18 06:00:00,2575,2010,4,18,6,177.0,7,8.0,1014.0,NE,0.89,0,0,177.0,False
2010-04-18 07:00:00,2576,2010,4,18,7,183.0,7,9.0,1015.0,cv,0.45,0,0,183.0,False
2010-04-18 08:00:00,2577,2010,4,18,8,184.0,6,10.0,1015.0,cv,0.9,0,0,184.0,False
2010-04-18 09:00:00,2578,2010,4,18,9,195.0,6,11.0,1014.0,cv,1.79,0,0,195.0,False
2010-04-18 10:00:00,2579,2010,4,18,10,209.0,6,13.0,1014.0,NW,1.79,0,0,209.0,False
2010-04-18 11:00:00,2580,2010,4,18,11,200.0,6,14.0,1013.0,cv,1.79,0,0,200.0,False
2010-04-18 12:00:00,2581,2010,4,18,12,207.0,6,16.0,1012.0,cv,2.68,0,0,207.0,False
2010-04-18 13:00:00,2582,2010,4,18,13,215.0,6,18.0,1011.0,SE,1.79,0,0,215.0,False
2010-04-18 14:00:00,2583,2010,4,18,14,229.0,6,19.0,1011.0,cv,1.79,0,0,229.0,False
2010-04-18 15:00:00,2584,2010,4,18,15,248.0,6,19.0,1010.0,SE,3.13,0,0,248.0,False
2010-04-18 16:00:00,2585,2010,4,18,16,255.0,6,20.0,1009.0,SE,6.26,0,0,255.0,False
2010-04-18 17:00:00,2586,2010,4,18,17,268.0,6,20.0,1009.0,SE,9.39,0,0,268.0,False
2010-04-18 18:00:00,2587,2010,4,18,18,264.0,7,19.0,1010.0,SE,12.52,0,0,264.0,False
2010-04-18 19:00:00,2588,2010,4,18,19,257.0,7,17.0,1011.0,cv,0.45,0,0,257.0,False
2010-04-18 20:00:00,2589,2010,4,18,20,300.0,7,16.0,1011.0,SE,0.89,0,0,300.0,False
2010-04-18 21:00:00,2590,2010,4,18,21,309.0,7,14.0,1012.0,SE,2.68,0,0,309.0,False
2010-04-18 22:00:00,2591,2010,4,18,22,331.0,8,13.0,1012.0,SE,4.47,0,0,331.0,False
2010-04-18 23:00:00,2592,2010,4,18,23,351.0,8,14.0,1011.0,SE,6.26,0,0,351.0,False
2010-04-19 00:00:00,2593,2010,4,19,0,389.0,8,14.0,1011.0,SE,7.15,0,0,389.0,False
2010-04-19 01:00:00,2594,2010,4,19,1,385.0,8,14.0,1011.0,NE,0.89,0,0,385.0,False
2010-04-19 02:00:00,2595,2010,4,19,2,382.0,9,12.0,1011.0,NE,2.68,0,0,382.0,False
2010-04-19 03:00:00,2596,2010,4,19,3,382.0,9,14.0,1011.0,NW,1.79,0,0,382.0,False
2010-04-19 04:00:00,2597,2010,4,19,4,369.0,8,13.0,1011.0,NW,3.58,0,0,369.0,False
2010-04-19 05:00:00,2598,2010,4,19,5,343.0,8,13.0,1012.0,NW,5.37,0,0,343.0,False
2010-04-19 06:00:00,2599,2010,4,19,6,342.0,8,14.0,1012.0,NW,8.5,0,0,342.0,False
2010-04-19 07:00:00,2600,2010,4,19,7,324.0,8,14.0,1014.0,NW,10.29,0,1,324.0,False
2010-04-19 08:00:00,2601,2010,4,19,8,307.0,9,14.0,1014.0,NE,4.92,0,2,307.0,False
2010-04-19 09:00:00,2602,2010,4,19,9,272.0,8,14.0,1015.0,NE,10.73,0,3,272.0,False
2010-04-19 10:00:00,2603,2010,4,19,10,131.0,8,14.0,1015.0,NE,17.88,0,0,131.0,False
2010-04-19 11:00:00,2604,2010,4,19,11,36.0,6,15.0,1016.0,NE,23.69,0,0,36.0,False
2010-04-19 12:00:00,2605,2010,4,19,12,22.0,6,16.0,1015.0,NE,29.5,0,0,22.0,False
2010-04-19 13:00:00,2606,2010,4,19,13,17.0,6,17.0,1015.0,NE,33.52,0,0,17.0,False
2010-04-19 14:00:00,2607,2010,4,19,14,17.0,6,17.0,1014.0,NE,36.65,0,0,17.0,False
2010-04-19 15:00:00,2608,2010,4,19,15,27.0,8,18.0,1014.0,SE,4.02,0,0,27.0,False
2010-04-19 16:00:00,2609,2010,4,19,16,170.0,9,17.0,1014.0,SE,8.94,0,0,170.0,False
2010-04-19 17:00:00,2610,2010,4,19,17,175.0,9,16.0,1014.0,SE,14.75,0,0,175.0,False
2010-04-19 18:00:00,2611,2010,4,19,18,121.0,7,15.0,1015.0,SE,19.67,0,0,121.0,False
2010-04-19 19:00:00,2612,2010,4,19,19,198.0,9,13.0,1016.0,SE,23.69,0,0,198.0,False
2010-04-19 20:00:00,2613,2010,4,19,20,184.0,9,12.0,1017.0,SE,26.82,0,0,184.0,False
2010-04-19 21:00:00,2614,2010,4,19,21,167.0,9,12.0,1018.0,SE,29.95,0,0,167.0,False
2010-04-19 22:00:00,2615,2010,4,19,22,155.0,8,12.0,1018.0,SE,33.97,0,0,155.0,False
2010-04-19 23:00:00,2616,2010,4,19,23,152.0,8,11.0,1018.0,SE,35.76,0,0,152.0,False
2010-04-20 00:00:00,2617,2010,4,20,0,110.0,8,11.0,1018.0,SE,37.55,0,0,110.0,False
2010-04-20 01:00:00,2618,2010,4,20,1,94.0,8,10.0,1018.0,SE,38.44,0,0,94.0,False
2010-04-20 02:00:00,2619,2010,4,20,2,100.0,8,9.0,1019.0,cv,0.89,0,0,100.0,False
2010-04-20 03:00:00,2620,2010,4,20,3,100.0,7,9.0,1018.0,SE,1.79,0,0,100.0,False
2010-04-20 04:00:00,2621,2010,4,20,4,94.0,7,9.0,1018.0,SE,3.58,0,0,94.0,False
2010-04-20 05:00:00,2622,2010,4,20,5,87.0,7,8.0,1018.0,SE,4.47,0,0,87.0,False
2010-04-20 06:00:00,2623,2010,4,20,6,82.0,7,8.0,1019.0,SE,5.36,0,0,82.0,False
2010-04-20 07:00:00,2624,2010,4,20,7,83.0,8,10.0,1019.0,SE,8.49,0,0,83.0,False
2010-04-20 08:00:00,2625,2010,4,20,8,94.0,8,12.0,1020.0,cv,0.89,0,0,94.0,False
2010-04-20 09:00:00,2626,2010,4,20,9,92.0,8,13.0,1020.0,SE,1.79,0,0,92.0,False
2010-04-20 10:00:00,2627,2010,4,20,10,84.0,8,15.0,1020.0,cv,0.89,0,0,84.0,False
2010-04-20 11:00:00,2628,2010,4,20,11,69.0,7,16.0,1020.0,cv,2.68,0,0,69.0,False
2010-04-20 12:00:00,2629,2010,4,20,12,83.0,2,17.0,1019.0,cv,4.47,0,0,83.0,False
2010-04-20 13:00:00,2630,2010,4,20,13,90.0,2,19.0,1019.0,cv,6.26,0,0,90.0,False
2010-04-20 14:00:00,2631,2010,4,20,14,95.0,2,19.0,1018.0,SE,3.13,0,0,95.0,False
2010-04-20 15:00:00,2632,2010,4,20,15,73.0,1,19.0,1018.0,cv,1.79,0,0,73.0,False
2010-04-20 16:00:00,2633,2010,4,20,16,66.0,1,19.0,1017.0,cv,4.92,0,0,66.0,False
2010-04-20 17:00:00,2634,2010,4,20,17,77.0,1,18.0,1017.0,SE,4.02,0,0,77.0,False
2010-04-20 18:00:00,2635,2010,4,20,18,80.0,1,17.0,1019.0,SE,7.15,0,0,80.0,False
2010-04-20 19:00:00,2636,2010,4,20,19,76.0,0,16.0,1019.0,SE,10.28,0,0,76.0,False
2010-04-20 20:00:00,2637,2010,4,20,20,80.0,2,15.0,1020.0,cv,0.89,0,0,80.0,False
2010-04-20 21:00:00,2638,2010,4,20,21,71.0,-2,15.0,1021.0,SE,4.92,0,0,71.0,False
2010-04-20 22:00:00,2639,2010,4,20,22,55.0,-2,15.0,1022.0,SE,9.84,0,0,55.0,False
2010-04-20 23:00:00,2640,2010,4,20,23,53.0,-3,14.0,1022.0,SE,13.86,0,0,53.0,False
2010-04-21 00:00:00,2641,2010,4,21,0,48.0,-2,13.0,1022.0,SE,16.99,0,0,48.0,False
2010-04-21 01:00:00,2642,2010,4,21,1,52.0,0,12.0,1022.0,SE,17.88,0,0,52.0,False
2010-04-21 02:00:00,2643,2010,4,21,2,46.0,1,12.0,1022.0,SE,19.67,0,0,46.0,False
2010-04-21 03:00:00,2644,2010,4,21,3,38.0,1,12.0,1022.0,cv,0.89,0,0,38.0,False
2010-04-21 04:00:00,2645,2010,4,21,4,30.0,-1,12.0,1022.0,NW,0.89,0,0,30.0,False
2010-04-21 05:00:00,2646,2010,4,21,5,26.0,-2,12.0,1022.0,NW,4.91,0,0,26.0,False
2010-04-21 06:00:00,2647,2010,4,21,6,27.0,0,12.0,1023.0,NE,1.79,0,0,27.0,False
2010-04-21 07:00:00,2648,2010,4,21,7,47.0,2,12.0,1023.0,NW,4.02,0,1,47.0,False
2010-04-21 08:00:00,2649,2010,4,21,8,50.0,4,12.0,1023.0,NW,9.83,0,2,50.0,False
2010-04-21 09:00:00,2650,2010,4,21,9,51.0,4,12.0,1023.0,NW,16.98,0,0,51.0,False
2010-04-21 10:00:00,2651,2010,4,21,10,48.0,4,12.0,1024.0,NW,22.79,0,1,48.0,False
2010-04-21 11:00:00,2652,2010,4,21,11,51.0,6,11.0,1024.0,NW,28.6,0,2,51.0,False
2010-04-21 12:00:00,2653,2010,4,21,12,49.0,5,13.0,1023.0,NW,35.75,0,0,49.0,False
2010-04-21 13:00:00,2654,2010,4,21,13,51.0,3,13.0,1022.0,NW,42.9,0,0,51.0,False
2010-04-21 14:00:00,2655,2010,4,21,14,39.0,2,13.0,1022.0,NW,50.95,0,0,39.0,False
2010-04-21 15:00:00,2656,2010,4,21,15,23.0,2,13.0,1021.0,NE,4.92,0,0,23.0,False
2010-04-21 16:00:00,2657,2010,4,21,16,16.0,2,13.0,1021.0,NW,5.81,0,0,16.0,False
2010-04-21 17:00:00,2658,2010,4,21,17,26.0,2,13.0,1020.0,NW,11.62,0,0,26.0,False
2010-04-21 18:00:00,2659,2010,4,21,18,32.0,2,13.0,1021.0,NW,15.64,0,0,32.0,False
2010-04-21 19:00:00,2660,2010,4,21,19,35.0,2,12.0,1021.0,NE,1.79,0,1,35.0,False
2010-04-21 20:00:00,2661,2010,4,21,20,34.0,3,12.0,1022.0,NE,4.92,0,2,34.0,False
2010-04-21 21:00:00,2662,2010,4,21,21,46.0,3,11.0,1023.0,NE,8.05,0,0,46.0,False
2010-04-21 22:00:00,2663,2010,4,21,22,44.0,4,10.0,1023.0,NE,11.18,0,1,44.0,False
2010-04-21 23:00:00,2664,2010,4,21,23,41.0,6,9.0,1022.0,NE,14.31,0,2,41.0,False
2010-04-22 00:00:00,2665,2010,4,22,0,34.0,6,9.0,1022.0,NW,3.13,0,3,34.0,False
2010-04-22 01:00:00,2666,2010,4,22,1,31.0,6,9.0,1022.0,NE,1.79,0,4,31.0,False
2010-04-22 02:00:00,2667,2010,4,22,2,49.0,6,8.0,1022.0,NE,3.58,0,5,49.0,False
2010-04-22 03:00:00,2668,2010,4,22,3,37.0,6,8.0,1021.0,NW,3.13,0,6,37.0,False
2010-04-22 04:00:00,2669,2010,4,22,4,27.0,6,8.0,1021.0,NW,4.92,0,7,27.0,False
2010-04-22 05:00:00,2670,2010,4,22,5,37.0,6,8.0,1021.0,NW,8.05,0,8,37.0,False
2010-04-22 06:00:00,2671,2010,4,22,6,45.0,6,8.0,1021.0,NW,11.18,0,9,45.0,False
2010-04-22 07:00:00,2672,2010,4,22,7,44.0,6,8.0,1021.0,NW,14.31,0,10,44.0,False
2010-04-22 08:00:00,2673,2010,4,22,8,53.0,6,9.0,1021.0,NW,18.33,0,11,53.0,False
2010-04-22 09:00:00,2674,2010,4,22,9,48.0,6,9.0,1021.0,NW,21.46,0,12,48.0,False
2010-04-22 10:00:00,2675,2010,4,22,10,47.0,7,9.0,1021.0,NW,23.25,0,13,47.0,False
2010-04-22 11:00:00,2676,2010,4,22,11,46.0,6,10.0,1021.0,NW,25.04,0,14,46.0,False
2010-04-22 12:00:00,2677,2010,4,22,12,42.0,7,10.0,1021.0,NW,29.06,0,15,42.0,False
2010-04-22 13:00:00,2678,2010,4,22,13,40.0,6,10.0,1021.0,NW,33.08,0,0,40.0,False
2010-04-22 14:00:00,2679,2010,4,22,14,38.0,6,11.0,1020.0,NW,38.0,0,1,38.0,False
2010-04-22 15:00:00,2680,2010,4,22,15,30.0,5,10.0,1020.0,NW,42.92,0,2,30.0,False
2010-04-22 16:00:00,2681,2010,4,22,16,34.0,5,11.0,1020.0,cv,0.89,0,3,34.0,False
2010-04-22 17:00:00,2682,2010,4,22,17,35.0,4,12.0,1020.0,NW,3.13,0,0,35.0,False
2010-04-22 18:00:00,2683,2010,4,22,18,35.0,4,12.0,1020.0,NW,6.26,0,0,35.0,False
2010-04-22 19:00:00,2684,2010,4,22,19,26.0,4,11.0,1020.0,SE,3.13,0,0,26.0,False
2010-04-22 20:00:00,2685,2010,4,22,20,33.0,4,10.0,1021.0,SE,4.92,0,0,33.0,False
2010-04-22 21:00:00,2686,2010,4,22,21,47.0,4,11.0,1021.0,NW,3.13,0,0,47.0,False
2010-04-22 22:00:00,2687,2010,4,22,22,41.0,3,10.0,1022.0,NW,7.15,0,0,41.0,False
2010-04-22 23:00:00,2688,2010,4,22,23,47.0,3,6.0,1022.0,NW,10.28,0,0,47.0,False
2010-04-23 00:00:00,2689,2010,4,23,0,37.0,4,6.0,1022.0,cv,0.45,0,0,37.0,False
2010-04-23 01:00:00,2690,2010,4,23,1,41.0,3,5.0,1022.0,NW,0.89,0,0,41.0,False
2010-04-23 02:00:00,2691,2010,4,23,2,60.0,4,5.0,1021.0,cv,0.89,0,0,60.0,False
2010-04-23 03:00:00,2692,2010,4,23,3,62.0,2,3.0,1021.0,NW,3.13,0,0,62.0,False
2010-04-23 04:00:00,2693,2010,4,23,4,36.0,1,3.0,1021.0,NW,6.26,0,0,36.0,False
2010-04-23 05:00:00,2694,2010,4,23,5,31.0,2,4.0,1021.0,NW,8.05,0,0,31.0,False
2010-04-23 06:00:00,2695,2010,4,23,6,24.0,2,4.0,1021.0,NW,9.84,0,0,24.0,False
2010-04-23 07:00:00,2696,2010,4,23,7,65.0,4,7.0,1022.0,NW,11.63,0,0,65.0,False
2010-04-23 08:00:00,2697,2010,4,23,8,51.0,2,10.0,1023.0,NW,14.76,0,0,51.0,False
2010-04-23 09:00:00,2698,2010,4,23,9,41.0,-1,13.0,1023.0,NW,17.89,0,0,41.0,False
2010-04-23 10:00:00,2699,2010,4,23,10,39.0,-2,15.0,1022.0,cv,1.79,0,0,39.0,False
2010-04-23 11:00:00,2700,2010,4,23,11,31.0,-4,17.0,1022.0,NW,3.13,0,0,31.0,False
2010-04-23 12:00:00,2701,2010,4,23,12,19.0,-10,19.0,1021.0,NW,7.15,0,0,19.0,False
2010-04-23 13:00:00,2702,2010,4,23,13,19.0,-10,20.0,1020.0,cv,3.13,0,0,19.0,False
2010-04-23 14:00:00,2703,2010,4,23,14,18.0,-11,21.0,1019.0,NW,5.81,0,0,18.0,False
2010-04-23 15:00:00,2704,2010,4,23,15,10.0,-12,21.0,1018.0,NW,12.96,0,0,10.0,False
2010-04-23 16:00:00,2705,2010,4,23,16,16.0,-13,21.0,1018.0,NW,21.01,0,0,16.0,False
2010-04-23 17:00:00,2706,2010,4,23,17,23.0,-9,20.0,1018.0,NW,25.03,0,0,23.0,False
2010-04-23 18:00:00,2707,2010,4,23,18,21.0,-10,19.0,1018.0,NW,28.16,0,0,21.0,False
2010-04-23 19:00:00,2708,2010,4,23,19,20.0,-10,18.0,1018.0,NW,31.29,0,0,20.0,False
2010-04-23 20:00:00,2709,2010,4,23,20,23.0,-8,18.0,1019.0,SE,4.92,0,0,23.0,False
2010-04-23 21:00:00,2710,2010,4,23,21,32.0,-8,17.0,1019.0,SE,8.94,0,0,32.0,False
2010-04-23 22:00:00,2711,2010,4,23,22,39.0,-7,16.0,1020.0,SE,13.86,0,0,39.0,False
2010-04-23 23:00:00,2712,2010,4,23,23,38.0,-6,15.0,1019.0,SE,17.88,0,0,38.0,False
2010-04-24 00:00:00,2713,2010,4,24,0,45.0,-6,15.0,1019.0,SE,22.8,0,0,45.0,False
2010-04-24 01:00:00,2714,2010,4,24,1,53.0,-5,12.0,1019.0,SE,24.59,0,0,53.0,False
2010-04-24 02:00:00,2715,2010,4,24,2,56.0,-4,11.0,1018.0,SE,27.72,0,0,56.0,False
2010-04-24 03:00:00,2716,2010,4,24,3,54.0,-3,11.0,1018.0,SE,30.85,0,0,54.0,False
2010-04-24 04:00:00,2717,2010,4,24,4,65.0,-2,9.0,1018.0,SE,32.64,0,0,65.0,False
2010-04-24 05:00:00,2718,2010,4,24,5,73.0,-2,7.0,1019.0,SE,35.77,0,0,73.0,False
2010-04-24 06:00:00,2719,2010,4,24,6,70.0,0,8.0,1019.0,SE,37.56,0,0,70.0,False
2010-04-24 07:00:00,2720,2010,4,24,7,81.0,1,10.0,1019.0,cv,0.45,0,0,81.0,False
2010-04-24 08:00:00,2721,2010,4,24,8,90.0,0,13.0,1019.0,SE,1.79,0,0,90.0,False
2010-04-24 09:00:00,2722,2010,4,24,9,86.0,0,16.0,1019.0,SE,3.58,0,0,86.0,False
2010-04-24 10:00:00,2723,2010,4,24,10,107.0,-1,18.0,1019.0,SE,6.71,0,0,107.0,False
2010-04-24 11:00:00,2724,2010,4,24,11,122.0,2,20.0,1018.0,SE,11.63,0,0,122.0,False
2010-04-24 12:00:00,2725,2010,4,24,12,114.0,3,23.0,1017.0,SE,18.78,0,0,114.0,False
2010-04-24 13:00:00,2726,2010,4,24,13,111.0,3,24.0,1015.0,SE,26.83,0,0,111.0,False
2010-04-24 14:00:00,2727,2010,4,24,14,112.0,3,24.0,1015.0,SE,32.64,0,0,112.0,False
2010-04-24 15:00:00,2728,2010,4,24,15,111.0,3,23.0,1014.0,SE,40.69,0,0,111.0,False
2010-04-24 16:00:00,2729,2010,4,24,16,117.0,4,23.0,1013.0,SE,48.74,0,0,117.0,False
2010-04-24 17:00:00,2730,2010,4,24,17,103.0,4,23.0,1013.0,SE,54.55,0,0,103.0,False
2010-04-24 18:00:00,2731,2010,4,24,18,85.0,5,21.0,1013.0,SE,59.47,0,0,85.0,False
2010-04-24 19:00:00,2732,2010,4,24,19,79.0,5,20.0,1013.0,SE,62.6,0,0,79.0,False
2010-04-24 20:00:00,2733,2010,4,24,20,78.0,5,19.0,1013.0,SE,65.73,0,0,78.0,False
2010-04-24 21:00:00,2734,2010,4,24,21,83.0,5,19.0,1014.0,SE,70.65,0,0,83.0,False
2010-04-24 22:00:00,2735,2010,4,24,22,89.0,6,17.0,1014.0,SE,75.57,0,0,89.0,False
2010-04-24 23:00:00,2736,2010,4,24,23,93.0,6,17.0,1014.0,SE,81.38,0,0,93.0,False
2010-04-25 00:00:00,2737,2010,4,25,0,98.0,6,16.0,1015.0,SE,86.3,0,0,98.0,False
2010-04-25 01:00:00,2738,2010,4,25,1,93.0,6,14.0,1015.0,SE,90.32,0,0,93.0,False
2010-04-25 02:00:00,2739,2010,4,25,2,96.0,6,15.0,1015.0,SE,94.34,0,0,96.0,False
2010-04-25 03:00:00,2740,2010,4,25,3,92.0,6,14.0,1015.0,SE,98.36,0,0,92.0,False
2010-04-25 04:00:00,2741,2010,4,25,4,106.0,7,13.0,1015.0,SE,101.49,0,0,106.0,False
2010-04-25 05:00:00,2742,2010,4,25,5,98.0,6,12.0,1015.0,SE,104.62,0,0,98.0,False
2010-04-25 06:00:00,2743,2010,4,25,6,110.0,7,12.0,1015.0,SE,108.64,0,0,110.0,False
2010-04-25 07:00:00,2744,2010,4,25,7,129.0,7,13.0,1015.0,SE,111.77,0,0,129.0,False
2010-04-25 08:00:00,2745,2010,4,25,8,141.0,7,13.0,1015.0,SE,115.79,0,0,141.0,False
2010-04-25 09:00:00,2746,2010,4,25,9,140.0,7,14.0,1015.0,SE,119.81,0,0,140.0,False
2010-04-25 10:00:00,2747,2010,4,25,10,142.0,7,15.0,1015.0,SE,124.73,0,0,142.0,False
2010-04-25 11:00:00,2748,2010,4,25,11,134.0,7,18.0,1015.0,SE,131.88,0,0,134.0,False
2010-04-25 12:00:00,2749,2010,4,25,12,133.0,6,19.0,1014.0,SE,139.03,0,0,133.0,False
2010-04-25 13:00:00,2750,2010,4,25,13,128.0,5,20.0,1012.0,SE,146.18,0,0,128.0,False
2010-04-25 14:00:00,2751,2010,4,25,14,110.0,5,21.0,1012.0,SE,153.33,0,0,110.0,False
2010-04-25 15:00:00,2752,2010,4,25,15,120.0,6,20.0,1012.0,SE,159.14,0,0,120.0,False
2010-04-25 16:00:00,2753,2010,4,25,16,135.0,8,18.0,1012.0,NW,7.15,0,0,135.0,False
2010-04-25 17:00:00,2754,2010,4,25,17,22.0,7,11.0,1013.0,NW,16.98,0,1,22.0,False
2010-04-25 18:00:00,2755,2010,4,25,18,15.0,8,10.0,1014.0,NW,25.92,0,2,15.0,False
2010-04-25 19:00:00,2756,2010,4,25,19,19.0,8,10.0,1015.0,NW,29.94,0,3,19.0,False
2010-04-25 20:00:00,2757,2010,4,25,20,16.0,8,9.0,1015.0,cv,0.89,0,4,16.0,False
2010-04-25 21:00:00,2758,2010,4,25,21,9.0,7,9.0,1017.0,NW,4.92,0,5,9.0,False
2010-04-25 22:00:00,2759,2010,4,25,22,7.0,6,8.0,1017.0,NW,9.84,0,0,7.0,False
2010-04-25 23:00:00,2760,2010,4,25,23,7.0,4,8.0,1017.0,NW,14.76,0,0,7.0,False
2010-04-26 00:00:00,2761,2010,4,26,0,10.0,4,8.0,1017.0,NE,4.02,0,0,10.0,False
2010-04-26 01:00:00,2762,2010,4,26,1,8.0,3,7.0,1017.0,NW,3.13,0,0,8.0,False
2010-04-26 02:00:00,2763,2010,4,26,2,5.0,0,7.0,1016.0,NW,8.94,0,0,5.0,False
2010-04-26 03:00:00,2764,2010,4,26,3,9.0,-3,8.0,1016.0,NW,14.75,0,0,9.0,False
2010-04-26 04:00:00,2765,2010,4,26,4,20.0,-5,7.0,1016.0,NW,19.67,0,0,20.0,False
2010-04-26 05:00:00,2766,2010,4,26,5,8.0,-7,6.0,1016.0,NW,25.48,0,0,8.0,False
2010-04-26 06:00:00,2767,2010,4,26,6,7.0,-7,6.0,1016.0,NW,31.29,0,0,7.0,False
2010-04-26 07:00:00,2768,2010,4,26,7,6.0,-8,8.0,1015.0,NW,37.1,0,0,6.0,False
2010-04-26 08:00:00,2769,2010,4,26,8,16.0,-7,10.0,1015.0,NW,42.02,0,0,16.0,False
2010-04-26 09:00:00,2770,2010,4,26,9,10.0,-8,10.0,1015.0,NW,46.94,0,0,10.0,False
2010-04-26 10:00:00,2771,2010,4,26,10,11.0,-10,11.0,1014.0,NW,50.07,0,0,11.0,False
2010-04-26 11:00:00,2772,2010,4,26,11,11.0,-7,12.0,1013.0,cv,1.79,0,0,11.0,False
2010-04-26 12:00:00,2773,2010,4,26,12,18.0,-7,12.0,1011.0,SE,3.13,0,0,18.0,False
2010-04-26 13:00:00,2774,2010,4,26,13,26.0,-7,11.0,1011.0,SE,6.26,0,0,26.0,False
2010-04-26 14:00:00,2775,2010,4,26,14,25.0,-8,12.0,1010.0,SE,11.18,0,0,25.0,False
2010-04-26 15:00:00,2776,2010,4,26,15,20.0,-7,13.0,1010.0,SE,16.1,0,0,20.0,False
2010-04-26 16:00:00,2777,2010,4,26,16,24.0,-4,12.0,1011.0,SE,24.15,0,0,24.0,False
2010-04-26 17:00:00,2778,2010,4,26,17,15.0,-1,7.0,1012.0,NW,11.18,0,1,15.0,False
2010-04-26 18:00:00,2779,2010,4,26,18,10.0,-2,8.0,1011.0,NW,19.23,0,0,10.0,False
2010-04-26 19:00:00,2780,2010,4,26,19,10.0,-4,8.0,1012.0,NW,27.28,0,0,10.0,False
2010-04-26 20:00:00,2781,2010,4,26,20,14.0,-5,8.0,1012.0,NW,34.43,0,0,14.0,False
2010-04-26 21:00:00,2782,2010,4,26,21,11.0,-9,8.0,1013.0,NW,42.48,0,0,11.0,False
2010-04-26 22:00:00,2783,2010,4,26,22,11.0,-11,7.0,1013.0,NW,51.42,0,0,11.0,False
2010-04-26 23:00:00,2784,2010,4,26,23,16.0,-11,7.0,1013.0,NW,61.25,0,0,16.0,False
2010-04-27 00:00:00,2785,2010,4,27,0,13.0,-12,6.0,1013.0,NW,71.08,0,0,13.0,False
2010-04-27 01:00:00,2786,2010,4,27,1,16.0,-15,6.0,1012.0,NW,82.26,0,0,16.0,False
2010-04-27 02:00:00,2787,2010,4,27,2,15.0,-14,5.0,1011.0,NW,90.31,0,0,15.0,False
2010-04-27 03:00:00,2788,2010,4,27,3,17.0,-14,5.0,1011.0,NW,95.23,0,0,17.0,False
2010-04-27 04:00:00,2789,2010,4,27,4,18.0,-13,4.0,1011.0,NW,98.36,0,0,18.0,False
2010-04-27 05:00:00,2790,2010,4,27,5,22.0,-12,3.0,1010.0,NW,100.15,0,0,22.0,False
